Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
48,80,117890,KAZ,M,GERASSIMENKO Kirill,7336,0,0,1,2018
49,68,103126,IND,M,GNANASEKARAN Sathiyan,7227,0,0,1,2018
50,48,117357,KOR,M,LIM Jonghoon,7218,0,0,1,2018
51,62,104314,IND,M,ACHANTA Sharath Kamal,7037,0,0,1,2018
52,54,102968,AUT,M,GARDOS Robert,7034,0,0,1,2018
53,41,102697,AUT,M,FEGERL Stefan,7001,0,0,1,2018
54,9,110553,CHN,M,ZHANG Jike,6916,0,0,1,2018
55,62,106296,POR,M,MONTEIRO Joao,6727,0,0,1,2018
56,91,115546,HKG,M,LAM Siu Hang,6684,0,0,1,2018
57,81,119284,KOR,M,CHO Seungmin,6660,0,0,1,2018
58,98,103070,IND,M,GHOSH Soumyajit,6534,0,0,1,2018
59,29,108581,RUS,M,SHIBAEV Alexander,6525,0,0,1,2018
60,110,111641,IND,M,DESAI Harmeet,6499,0,0,1,2018
61,56,113931,POL,M,DYJAS Jakub,6458,0,0,1,2018
62,53,102891,CRO,M,GACINA Andrej,6393,0,0,1,2018
63,123,104795,CZE,M,KONECNY Tomas,6378,0,0,1,2018
64,126,131983,HKG,M,NG Pak Nam,6355,0,0,1,2018
65,16,113059,CHN,M,YAN An,6345,0,0,1,2018
66,88,109140,ROU,M,SZOCS Hunor,6299,0,0,1,2018
67,37,119588,CHN,M,LIANG Jingkun,6270,0,0,1,2018
68,156,108574,IND,M,SHETTY Sanil,6236,0,0,1,2018
69,117,109581,BRA,M,TSUBOI Gustavo,6226,0,0,1,2018
70,87,103345,AUT,M,HABESOHN Daniel,6223,0,0,1,2018
71,108,116853,SWE,M,KALLBERG Anton,6130,0,0,1,2018
72,42,115439,JPN,M,MURAMATSU Yuto,6125,0,0,1,2018
73,84,116532,CRO,M,PUCAR Tomislav,6093,0,0,1,2018
74,75,110673,IRI,M,ALAMIYAN Noshad,6049,0,0,1,2018
75,83,119794,JPN,M,KIZUKURI Yuto,5920,0,0,1,2018
76,100,115396,POR,M,GERALDO Joao,5904,0,0,1,2018
77,78,103903,ROU,M,IONESCU Ovidiu,5839,0,0,1,2018
78,73,112436,FRA,M,ROBINOT Quentin,5805,0,0,1,2018
79,69,112442,ENG,M,PITCHFORD Liam,5804,0,0,1,2018
80,145,114718,ENG,M,WALKER Samuel,5636,0,0,1,2018
81,95,118927,SLO,M,JORGIC Darko,5541,0,0,1,2018
82,107,116612,FRA,M,AKKUZU Can,5538,0,0,1,2018
83,106,108204,FRA,M,SALIFOU Abdel-Kader,5494,0,0,1,2018
84,112,107312,SWE,M,PERSSON Jon,5489,0,0,1,2018
85,67,123962,JPN,M,YOSHIMURA Kazuhiro,5426,0,0,1,2018
86,115,107445,SVK,M,PISTEJ Lubomir,5359,0,0,1,2018
87,143,100001,IND,M,ANTHONY Amalraj,5293,0,0,1,2018
88,71,115927,PRK,M,PAK Sin Hyok,5193,0,0,1,2018
89,92,113340,JPN,M,TAZOE Kenta,5187,0,0,1,2018
90,200,116021,USA,M,JHA Kanak,5168,0,0,1,2018
91,123,110726,FIN,M,OLAH Benedek,5110,0,0,1,2018
92,102,106050,GER,M,MENGEL Steffen,5101,0,0,1,2018
93,60,109459,SLO,M,TOKIC Bojan,5049,0,0,1,2018
94,62,112735,SVK,M,WANG Yang,4971,0,0,1,2018
95,39,103107,GRE,M,GIONIS Panagiotis,4910,0,0,1,2018
96,111,112035,IRI,M,ALAMIAN Nima,4786,0,0,1,2018
97,118,113243,CZE,M,SIRUCEK Pavel,4765,0,0,1,2018
98,84,111791,KOR,M,KIM Minseok,4716,0,0,1,2018
99,140,111020,FRA,M,LORENTZ Romain,4684,0,0,1,2018
100,170,105679,MEX,M,MADRID Marcos,4642,0,0,1,2018
101,35,104257,KOR,M,JEOUNG Youngsik,4582,0,0,1,2018
102,114,109865,RUS,M,VLASOV Grigory,4580,0,0,1,2018
103,186,113419,BRA,M,JOUTI Eric,4556,0,0,1,2018
104,174,114709,BEL,M,LAMBIET Florent,4535,0,0,1,2018
105,55,113336,KOR,M,KIM Donghyun,4512,0,0,1,2018
106,312,111683,CHI,M,GOMEZ Gustavo,4469,0,0,1,2018
107,137,104036,CZE,M,JANCARIK Lubomir,4451,0,0,1,2018
108,201,112600,TPE,M,HUNG Tzu-Hsiang,4412,0,0,1,2018
109,243,106913,CHI,M,OLIVARES Felipe,4410,0,0,1,2018
110,229,119873,TPE,M,SUN Chia-Hung,4353,0,0,1,2018
111,58,103037,SWE,M,GERELL Par,4344,0,0,1,2018
112,149,118886,JPN,M,MATSUYAMA Yuki,4312,0,0,1,2018
113,125,108742,RUS,M,SKACHKOV Kirill,4280,0,0,1,2018
114,215,111115,PAR,M,AGUIRRE Marcelo,4203,0,0,1,2018
115,153,113329,HUN,M,LAKATOS Tamas,4179,0,0,1,2018
116,161,116798,CZE,M,POLANSKY Tomas,4166,0,0,1,2018
117,195,102486,EGY,M,EL-BEIALI Mohamed,4140,0,0,1,2018
118,20,118761,CHN,M,ZHOU Yu,4131,0,0,1,2018
119,336,111286,AUS,M,POWELL David,4128,0,0,1,2018
120,291,108066,SCO,M,RUMGAY Gavin,4067,0,0,1,2018
121,300,119316,ARG,M,CIFUENTES Horacio,4002,0,0,1,2018
122,147,114856,FRA,M,LANDRIEU Andrea,3992,0,0,1,2018
123,197,119566,TPE,M,YANG Heng-Wei,3973,0,0,1,2018
124,122,115680,JPN,M,SAKAI Asuka,3972,0,0,1,2018
125,121,109546,CZE,M,TREGLER Tomas,3909,0,0,1,2018
126,204,107456,BLR,M,PLATONOV Pavel,3908,0,0,1,2018
127,220,115449,AUT,M,LEVENKO Andreas,3867,0,0,1,2018
128,75,110002,POL,M,WANG Zengyi,3810,0,0,1,2018
129,119,103202,POL,M,GORAK Daniel,3780,0,0,1,2018
130,160,106298,BRA,M,MONTEIRO Thiago,3776,0,0,1,2018
131,92,120850,JPN,M,OIKAWA Mizuki,3771,0,0,1,2018
132,129,112446,FRA,M,HACHARD Antoine,3765,0,0,1,2018
133,136,101192,ITA,M,BOBOCICA Mihai,3752,0,0,1,2018
134,109,121582,TPE,M,LIN Yun-Ju,3748,0,0,1,2018
135,241,114973,BLR,M,KHANIN Aliaksandr,3745,0,0,1,2018
136,162,115928,PRK,M,CHOE Il,3679,0,0,1,2018
137,102,111033,JPN,M,MATSUDAIRA Kenji,3657,0,0,1,2018
138,130,113689,FRA,M,ROBINOT Alexandre,3656,0,0,1,2018
139,116,105497,RUS,M,LIVENTSOV Alexey,3626,0,0,1,2018
140,196,118851,SLO,M,KOZUL Deni,3578,0,0,1,2018
141,184,113317,BEL,M,DEVOS Robin,3575,0,0,1,2018
142,212,115866,THA,M,TANVIRIYAVECHAKUL Padasak,3560,0,0,1,2018
143,134,101711,TPE,M,CHIANG Hung-Chieh,3485,0,0,1,2018
144,343,111669,SGP,M,PANG Xue Jie,3473,0,0,1,2018
145,180,115561,KOR,M,PARK Jeongwoo,3432,0,0,1,2018
146,239,107762,ITA,M,RECH DALDOSSO Marco,3395,0,0,1,2018
147,248,100486,ARG,M,ALTO Gaston,3391,0,0,1,2018
148,0,112261,UZB,M,KENJAEV Zokhid,3379,0,0,1,2018
149,217,113395,SGP,M,CHEW Zhe Yu Clarence,3350,0,0,1,2018
150,235,114716,HUN,M,ECSEKI Nandor,3312,0,0,1,2018
151,134,107578,CZE,M,PROKOPCOV Dmitrij,3255,0,0,1,2018
152,94,101979,ROU,M,CRISAN Adrian,3229,0,0,1,2018
153,358,116424,CHI,M,LAMADRID Juan,3187,0,0,1,2018
154,246,115392,NED,M,TROMER Laurens,3162,0,0,1,2018
155,225,106151,ECU,M,MINO Alberto,3084,0,0,1,2018
156,52,105339,QAT,M,LI ^ Ping,3069,0,0,1,2018
157,179,100439,EGY,M,SALEH Ahmed,3030,0,0,1,2018
158,330,117862,LUX,M,GLOD Eric,3022,0,0,1,2018
159,232,117312,BRA,M,ISHIY Vitor,3013,0,0,1,2018
160,289,120168,TUR,M,GUNDUZ Ibrahim,2978,0,0,1,2018
161,152,106848,CZE,M,OBESLO Michal,2939,0,0,1,2018
162,298,120947,THA,M,WISUTMAYTHANGKOON Supanut,2897,0,0,1,2018
163,259,115000,PUR,M,AFANADOR Brian,2820,0,0,1,2018
164,376,113450,PAR,M,TORANZOS Alejandro,2790,0,0,1,2018
165,127,116820,KOR,M,PARK Ganghyeon,2781,0,0,1,2018
166,95,105609,SWE,M,LUNDQVIST Jens,2769,0,0,1,2018
167,138,105928,BRA,M,MATSUMOTO Cazuo,2741,0,0,1,2018
168,151,112445,FRA,M,BROSSIER Benjamin,2737,0,0,1,2018
169,150,101480,ESP,M,CANTERO Jesus,2731,0,0,1,2018
170,131,104359,SRB,M,KARAKASEVIC Aleksandar,2730,0,0,1,2018
171,132,111884,KOR,M,SEO Hyundeok,2646,0,0,1,2018
172,262,115828,SUI,M,WEBER Lionel,2618,0,0,1,2018
173,185,119800,JPN,M,TAKAMI Masaki,2592,0,0,1,2018
173,142,119543,JPN,M,RYUZAKI Tonin,2592,0,0,1,2018
175,193,117002,FRA,M,SEYFRIED Joe,2591,0,0,1,2018
176,342,100234,KSA,M,AL-ABBAD Abdulaziz,2579,0,0,1,2018
177,86,111826,JPN,M,MACHI Asuka,2532,0,0,1,2018
178,0,104212,KOR,M,JOO Saehyuk,2510,0,0,1,2018
179,157,117800,PRK,M,KANG Wi Hun,2509,0,0,1,2018
180,219,104760,CRO,M,KOJIC Frane,2492,0,0,1,2018
181,170,109002,ITA,M,STOYANOV Niagol,2479,0,0,1,2018
182,371,113376,KSA,M,ALKHADRAWI Ali,2431,0,0,1,2018
183,269,112284,ENG,M,MCBEATH David,2413,0,0,1,2018
184,390,111287,AUS,M,TOWNSEND Kane,2392,0,0,1,2018
185,244,114848,BEL,M,ALLEGRO Martin,2359,0,0,1,2018
186,198,117330,DOM,M,WU ^ Jiaji,2342,0,0,1,2018
187,426,117894,KAZ,M,ZHOLUDEV Denis,2341,0,0,1,2018
188,187,118889,RUS,M,ISMAILOV Sadi,2337,0,0,1,2018
189,245,119877,TPE,M,PENG Wang-Wei,2273,0,0,1,2018
190,155,113676,FRA,M,ANGLES Enzo,2262,0,0,1,2018
191,0,109990,GER,M,WANG ^^ Xi,2250,0,0,1,2018
192,113,116658,TUR,M,LI ^ Ahmet,2205,0,0,1,2018
193,163,114860,HUN,M,MAJOROS Bence,2197,0,0,1,2018
194,423,120074,LUX,M,MLADENOVIC Luka,2193,0,0,1,2018
195,251,115029,DEN,M,LIND Anders,2171,0,0,1,2018
196,182,112073,SWE,M,BRODD Viktor,2161,0,0,1,2018
197,175,108480,SVK,M,SEREDA Peter,2154,0,0,1,2018
198,337,114005,BUL,M,KRASTEV Petyo,2140,0,0,1,2018
199,479,116321,ARG,M,GALVANO Nicolas,2132,0,0,1,2018
200,223,121042,ROU,M,PLETEA Cristian,2118,0,0,1,2018
201,199,114410,SWE,M,RANEFUR Elias,2116,0,0,1,2018
202,205,100829,RUS,M,BAIBULDIN Andrei,2111,0,0,1,2018
203,278,104087,BEL,M,JEAN Lauric,2110,0,0,1,2018
204,202,101400,RUS,M,BUROV Viacheslav,2095,0,0,1,2018
205,323,133319,AZE,M,YANG Xinyu,2085,0,0,1,2018
205,235,107272,CUB,M,PEREIRA Andy,2085,0,0,1,2018
207,213,113251,BUL,M,FLORITZ ^^ Philipp,2074,0,0,1,2018
208,368,111512,PUR,M,GONZALEZ Daniel,2056,0,0,1,2018
209,208,122777,JPN,M,UDA Yukiya,2050,0,0,1,2018
210,164,117003,FRA,M,CASSIN Alexandre,2035,0,0,1,2018
211,316,116213,ESP,M,VILCHEZ Miguel,2023,0,0,1,2018
212,319,101545,ROU,M,CAZACU Alexandru,2007,0,0,1,2018
213,50,121412,CHN,M,XUE Fei,2004,0,0,1,2018
213,514,113563,NGR,M,OMOTAYO Olajide,2004,0,0,1,2018
215,141,105666,ESP,M,MACHADO Carlos,1985,0,0,1,2018
216,253,121588,TPE,M,YANG Tzu-Yi,1960,0,0,1,2018
217,353,114868,NED,M,GOMMERS Rajko,1947,0,0,1,2018
218,145,107138,GRE,M,PAPAGEORGIOU Konstantinos,1900,0,0,1,2018
219,105,101674,AUT,M,CHEN Weixing,1884,0,0,1,2018
220,320,109151,ARG,M,TABACHNIK Pablo,1876,0,0,1,2018
221,410,123720,VIE,M,NGUYEN Anh Tu,1875,0,0,1,2018
222,101,100982,GER,M,BAUM Patrick,1869,0,0,1,2018
223,421,121474,MAS,M,LEONG Chee Feng,1861,0,0,1,2018
224,257,118671,DEN,M,RASMUSSEN Tobias,1837,0,0,1,2018
225,209,107570,UKR,M,PRYSHCHEPA Yevhen,1810,0,0,1,2018
226,280,124576,RUS,M,SIDORENKO Vladimir,1804,0,0,1,2018
227,0,117336,JPN,M,JIN Takuya,1800,0,0,1,2018
227,0,104514,ALG,M,KHEROUF Sami,1800,0,0,1,2018
229,488,120318,SGP,M,POH Shao Feng Ethan,1793,0,0,1,2018
230,154,100817,ENG,M,BAGGALEY Andrew,1780,0,0,1,2018
231,332,118072,ESP,M,FRANCO Carlos,1759,0,0,1,2018
232,168,120683,SVK,M,BAI ^ He,1733,0,0,1,2018
233,223,114717,HUN,M,SZUDI Adam,1728,0,0,1,2018
234,0,116408,CHN,M,SHANG Kun,1710,0,0,1,2018
235,0,119584,TUR,M,ULUCAK Batuhan,1701,0,0,1,2018
236,251,110615,SLO,M,ZIBRAT Jan,1679,0,0,1,2018
237,0,105082,EGY,M,LASHIN El-Sayed,1675,0,0,1,2018
238,247,114838,POL,M,ZATOWKA Patryk,1666,0,0,1,2018
238,207,113679,FRA,M,BOULOUSSA Mehdi,1666,0,0,1,2018
240,139,107071,RUS,M,PAIKOV Mikhail,1657,0,0,1,2018
241,132,132237,PRK,M,RO Kwang Jin,1643,0,0,1,2018
242,234,104462,SVK,M,KEINATH Thomas,1625,0,0,1,2018
243,0,121492,TPE,M,WANG Tai-Wei,1622,0,0,1,2018
244,286,101514,POR,M,CARVALHO Diogo,1621,0,0,1,2018
245,178,110888,SWE,M,ARVIDSSON Simon,1611,0,0,1,2018
246,211,133694,JPN,M,TOGAMI Shunsuke,1589,0,0,1,2018
247,90,123729,DEN,M,ZHAI ^^ Yujia,1576,0,0,1,2018
248,457,116262,CAN,M,MEDJUGORAC Marko,1561,0,0,1,2018
249,74,105937,FRA,M,MATTENET Adrien,1560,0,0,1,2018
250,220,112075,SWE,M,SODERLUND Hampus,1556,0,0,1,2018
251,270,106948,ISR,M,BEN ARI Omri,1545,0,0,1,2018
252,533,123478,IRI,M,AHMADIAN Amin,1539,0,0,1,2018
253,295,120865,RUS,M,IVONIN Denis,1533,0,0,1,2018
254,0,114247,CAN,M,WANG ^ Eugene,1530,0,0,1,2018
254,266,112121,CUB,M,CAMPOS Jorge,1530,0,0,1,2018
256,322,113926,LTU,M,MIKUTIS Tomas,1518,0,0,1,2018
257,250,123682,IND,M,THAKKAR Manav Vikash,1509,0,0,1,2018
258,399,108295,DOM,M,SANTOS Emil,1500,0,0,1,2018
259,181,112738,SWE,M,ANDERSSON Harald,1485,0,0,1,2018
260,303,113916,AUT,M,PFEFFER Simon,1473,0,0,1,2018
261,332,114063,NED,M,OOSTWOUDER Ewout,1449,0,0,1,2018
262,256,120224,ROU,M,SIPOS Rares,1443,0,0,1,2018
262,177,102242,UKR,M,DIDUKH Oleksandr,1443,0,0,1,2018
264,263,115063,SWE,M,BERGLUND Simon,1442,0,0,1,2018
265,0,108602,VAN,M,SHING Yoshua,1440,0,0,1,2018
266,0,106049,TUR,M,MENGE Gencay,1413,0,0,1,2018
267,228,110727,JPN,M,HIRANO Yuki,1407,0,0,1,2018
268,0,109499,NGR,M,TORIOLA Segun,1400,0,0,1,2018
269,368,122301,TPE,M,CHOU Te-Hao,1397,0,0,1,2018
269,270,106784,IRI,M,NOROOZI Afshin,1397,0,0,1,2018
271,172,107324,SRB,M,PETO Zsolt,1393,0,0,1,2018
272,59,110410,JPN,M,YOSHIDA Kaii,1375,0,0,1,2018
273,632,133662,ALG,M,KARALI Naim,1365,0,0,1,2018
273,0,123846,JPN,M,KORIYAMA Hokuto,1365,0,0,1,2018
275,202,111216,ITA,M,MUTTI Leonardo,1361,0,0,1,2018
276,188,106777,SWE,M,NORDBERG Hampus,1352,0,0,1,2018
277,0,100877,NZL,M,BALL Matthew,1350,0,0,1,2018
278,384,117001,ESP,M,MARTINEZ Guillermo,1345,0,0,1,2018
279,379,114976,BLR,M,SHAMRUK Gleb,1335,0,0,1,2018
280,290,121684,ENG,M,JARVIS Tom,1330,0,0,1,2018
281,353,112040,INA,M,SANTOSO Ficky,1315,0,0,1,2018
282,279,123971,KOR,M,CHO Daeseong,1307,0,0,1,2018
282,0,109253,HKG,M,TANG Peng,1307,0,0,1,2018
284,300,107893,GRE,M,RINIOTIS Anastasios,1305,0,0,1,2018
285,381,111219,LTU,M,UDRA Alfredas,1302,0,0,1,2018
286,359,113478,NGR,M,ONAOLAPO Ojo,1300,0,0,1,2018
287,0,122852,MAC,M,CHEONG Chi Cheng,1290,0,0,1,2018
288,357,117032,IND,M,GANDHI Sarthak,1285,0,0,1,2018
289,267,103093,ARG,M,GILABERT Rodrigo,1277,0,0,1,2018
290,571,111514,DOM,M,GALVEZ Samuel,1275,0,0,1,2018
291,183,116530,GER,M,ORT Kilian,1274,0,0,1,2018
292,310,115548,HKG,M,LI Hon Ming,1262,0,0,1,2018
293,296,112599,TPE,M,YEH Chih-Wei,1261,0,0,1,2018
294,0,102213,NCL,M,DEY Jeremy,1260,0,0,1,2018
294,0,120698,NZL,M,DELA PENA Alfred,1260,0,0,1,2018
296,287,120154,POL,M,BADOWSKI Marek,1255,0,0,1,2018
297,225,122388,JPN,M,KANAMITSU Koyo,1250,0,0,1,2018
298,0,107635,PAK,M,QURESHI Asim,1240,0,0,1,2018
299,189,120851,JPN,M,TSUBOI Yuma,1227,0,0,1,2018
300,782,116709,UAE,M,ALBALOOSHI Abdulla,1220,0,0,1,2018
300,206,100079,NGR,M,ABIODUN Bode,1220,0,0,1,2018
302,157,119729,CHN,M,FANG Yinchi,1215,0,0,1,2018
302,0,111971,TUN,M,MAMIA Thameur,1215,0,0,1,2018
302,89,109188,JPN,M,TAKAKIWA Taku,1215,0,0,1,2018
305,402,112952,BUL,M,ALEXANDROV Teodor,1194,0,0,1,2018
306,458,115874,MAS,M,HAIQAL Muhamad Ashraf,1186,0,0,1,2018
306,294,106542,HUN,M,NAGY Krisztian,1186,0,0,1,2018
308,392,113914,AUT,M,CHEN Alexander,1181,0,0,1,2018
309,166,110602,UKR,M,ZHMUDENKO Yaroslav,1180,0,0,1,2018
310,285,119092,FRA,M,BERTRAND Irvin,1172,0,0,1,2018
311,128,121408,CHN,M,LIU Dingshuo,1170,0,0,1,2018
311,0,120313,JPN,M,SAMBE Kohei,1170,0,0,1,2018
313,231,114715,GER,M,QIU Dang,1151,0,0,1,2018
314,175,112417,POL,M,FLORAS Robert,1150,0,0,1,2018
315,438,116926,INA,M,AJI Donny,1145,0,0,1,2018
316,274,131717,POR,M,ZHAO ^^ Tianming,1126,0,0,1,2018
316,0,119927,IRI,M,LOTFIJANABADI Miad,1126,0,0,1,2018
318,0,109064,SEY,M,SULTAN Godfrey,1125,0,0,1,2018
318,587,122940,USA,M,TIO Nicholas,1125,0,0,1,2018
320,248,121693,GRE,M,SGOUROPOULOS Ioannis,1115,0,0,1,2018
321,355,114457,CGO,M,IDOWU Saheed,1111,0,0,1,2018
322,324,115019,SVK,M,NOVOTA Samuel,1082,0,0,1,2018
323,732,118023,ECU,M,CABRERA Adrian,1080,0,0,1,2018
323,598,131477,CMR,M,NYOH OFON Derek,1080,0,0,1,2018
323,0,112677,PAK,M,RAMEEZ Muhammad,1080,0,0,1,2018
323,567,122225,ARG,M,BENTANCOR Martin,1080,0,0,1,2018
323,0,117586,MAR,M,KRICHEL Mohamed,1080,0,0,1,2018
323,148,110367,UKR,M,YEFIMOV Viktor,1080,0,0,1,2018
329,338,115100,SVK,M,VALUCH Alexander,1075,0,0,1,2018
330,396,119585,TUR,M,YIGENLER Abdullah,1057,0,0,1,2018
331,259,114960,CZE,M,REITSPIES David,1044,0,0,1,2018
332,168,105032,RUS,M,LAKEEV Vasily,1036,0,0,1,2018
333,79,134379,CHN,M,LI Yijie,1035,0,0,1,2018
333,165,109904,CZE,M,VRABLIK Jiri,1035,0,0,1,2018
335,785,122425,CAN,M,LY Edward,1020,0,0,1,2018
336,237,114123,TPE,M,LEE Chia-Sheng,1015,0,0,1,2018
337,0,104115,SRB,M,JEVTOVIC Marko,1000,0,0,1,2018
338,238,131375,JPN,M,TANAKA Yuta,993,0,0,1,2018
339,735,121277,MEX,M,ARCE Damian,975,0,0,1,2018
339,654,120896,ECU,M,RIOFRIO Emiliano,975,0,0,1,2018
339,562,117662,USA,M,CHODRI Kunal,975,0,0,1,2018
342,555,120052,ESP,M,CABALLERO Carlos,969,0,0,1,2018
343,585,115134,CHI,M,OLAVE Alfonso,968,0,0,1,2018
344,491,111017,CUB,M,RONDON Juan Damian,960,0,0,1,2018
344,0,104083,SRI,M,JAYASINGHA Nirmala,960,0,0,1,2018
344,0,100154,TOG,M,AGBETOGLO Mawussi,960,0,0,1,2018
347,382,103184,PHI,M,GONZALES Richard,950,0,0,1,2018
348,258,132583,POL,M,HAN ^^ Chuanxi,946,0,0,1,2018
349,0,115930,MDV,M,NASEEM Mohamed,945,0,0,1,2018
350,334,102272,VIE,M,DINH Quang Linh,940,0,0,1,2018
351,348,120314,RUS,M,ABUSEV Artur,939,0,0,1,2018
352,688,115118,KSA,M,BU SHULAYBI Abdulaziz,935,0,0,1,2018
353,287,120066,GER,M,KLEIN Dennis,926,0,0,1,2018
354,410,117530,ARG,M,SANCHI Francisco,916,0,0,1,2018
355,220,102418,ESP,M,DURAN Marc,910,0,0,1,2018
356,419,118847,ROU,M,MANOLE Alexandru,909,0,0,1,2018
357,280,106786,NGR,M,NASIRU Kazeem,902,0,0,1,2018
357,347,106062,RUS,M,MERZLIKIN Taras,902,0,0,1,2018
359,280,115048,RUS,M,CHERNOV Konstantin,901,0,0,1,2018
360,595,113761,COL,M,VILLEGAS Joaquin,900,0,0,1,2018
360,554,111730,PAR,M,GAVILAN Axel,900,0,0,1,2018
360,612,121440,CUB,M,MARTINEZ Livan,900,0,0,1,2018
360,430,101168,PER,M,BLAS Bryan,900,0,0,1,2018
360,0,132899,UZB,M,SULTONOV Islombek,900,0,0,1,2018
360,696,122607,PER,M,HIDALGO Rodrigo,900,0,0,1,2018
360,583,119424,USA,M,ALGUETTI Adar,900,0,0,1,2018
360,510,118009,MEX,M,VILLA Ricardo,900,0,0,1,2018
360,462,121179,USA,M,ALGUETTI Sharon,900,0,0,1,2018
369,455,114035,IRL,M,ROBINSON Ashley,895,0,0,1,2018
370,434,123282,RUS,M,KATSMAN Lev,887,0,0,1,2018
371,0,111091,MAC,M,CHANG Hoi Wa,885,0,0,1,2018
372,523,117604,CAN,M,HAZIN Jeremy,870,0,0,1,2018
373,0,100196,MDV,M,AHMED Moosa,865,0,0,1,2018
373,0,109691,EST,M,VAINULA Vallot,865,0,0,1,2018
375,0,114622,MGL,M,BATKHISHIG Bilegt,855,0,0,1,2018
376,0,117903,SRI,M,RANASINGHA Imesh,850,0,0,1,2018
377,264,113332,HUN,M,SZITA Marton,845,0,0,1,2018
377,0,100199,TKM,M,AHMEDOV Rashid,845,0,0,1,2018
379,215,104827,HUN,M,KOSIBA Daniel,835,0,0,1,2018
380,297,123300,FRA,M,ROLLAND Jules,826,0,0,1,2018
381,0,109388,CAN,M,THERIAULT Pierre-Luc,825,0,0,1,2018
382,536,122327,THA,M,PASSARA Pattaratorn,818,0,0,1,2018
383,427,112950,BUL,M,KODJABASHEV Denislav,813,0,0,1,2018
383,361,103842,MAS,M,IBRAHIM Muhd Shakirin,813,0,0,1,2018
385,303,103159,BUL,M,GOLOVANOV Stanislav,803,0,0,1,2018
386,442,113433,CHI,M,MOYA Manuel,796,0,0,1,2018
387,749,122299,INA,M,NEGARA Muhammad,795,0,0,1,2018
387,0,106127,SRI,M,LAKSHITHA Milinda,795,0,0,1,2018
387,1042,124553,INA,M,WAHID Habibie,795,0,0,1,2018
